SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
ANIKINDS,20210125,15.4,15.45,14.95,15.3,3784
ANSALAPI,20210125,8.3,9.05,8.3,8.3,48377
ANSALHSG,20210125,6.2,6.2,5.95,5.95,30073
ANUP,20210125,730.0,730.0,702.25,707.3,7931
APARINDS,20210125,374.95,374.95,352.1,354.15,58806
APCL,20210125,208.95,210.0,205.4,207.2,18805
APCOTEXIND,20210125,187.5,197.0,177.5,189.85,369288
APEX,20210125,282.35,284.5,276.1,278.25,45645
APLAPOLLO,20210125,950.0,960.1,920.1,942.15,505253
APLLTD,20210125,945.4,979.0,932.55,961.5,952471
APOLLO,20210125,134.5,135.6,121.25,125.35,183079
APOLLOHOSP,20210125,2610.85,2708.0,2610.85,2686.9,1764152
APOLLOPIPE,20210125,700.0,707.0,684.2,687.5,16233
APOLLOTYRE,20210125,233.45,239.7,209.2,211.3,38938668
APOLSINHOT,20210125,564.25,564.25,528.2,536.8,772
APTECHT,20210125,178.65,202.4,174.3,202.25,4687737
ARCHIDPLY,20210125,37.0,37.0,34.2,34.5,19706
ARCHIES,20210125,12.9,12.9,12.45,12.5,29016
ARCOTECH,20210125,2.3,2.3,2.2,2.25,50076
ARENTERP,20210125,11.55,12.1,11.3,11.8,330
ARIES,20210125,99.6,100.95,92.8,95.25,58181
ARIHANT,20210125,27.35,28.45,26.0,26.05,5653
ARIHANTSUP,20210125,38.15,40.0,38.1,38.75,8721
ARMANFIN,20210125,711.65,714.6,665.05,679.4,16199
AROGRANITE,20210125,49.05,50.2,47.0,47.15,30853
ARROWGREEN,20210125,61.4,61.4,52.55,54.2,4686
ARSHIYA,20210125,26.95,26.95,25.65,25.85,56399
ARSSINFRA,20210125,26.05,26.7,25.45,25.45,23917
ARTEMISMED,20210125,215.0,220.5,207.15,210.0,3731
ARVIND,20210125,52.45,53.0,48.5,49.2,1839363
ARVINDFASN,20210125,151.7,151.9,147.25,148.1,154055
ARVSMART,20210125,106.5,107.45,96.9,98.75,148314
ASAHIINDIA,20210125,263.0,264.2,256.55,258.85,29201
ASAHISONG,20210125,243.95,255.0,241.5,247.25,30210
ASAL,20210125,38.3,38.3,35.15,35.15,16439
ASALCBR,20210125,321.3,321.3,307.55,315.2,51925
ASHAPURMIN,20210125,113.4,116.0,106.0,109.7,126705
ASHIANA,20210125,102.0,102.45,95.55,98.05,60605
ASHIMASYN,20210125,13.1,13.45,13.0,13.2,42072
ASHOKA,20210125,92.6,93.6,86.2,90.45,1098492
ASHOKLEY,20210125,123.5,124.35,116.8,117.4,26686833
ASIANHOTNR,20210125,72.4,72.4,66.55,69.95,11627
ASIANPAINT,20210125,2612.85,2631.5,2501.0,2513.95,3520087
ASIANTILES,20210125,287.35,287.5,276.0,283.0,167567
ASPINWALL,20210125,172.75,172.75,150.3,156.6,6385
ASTEC,20210125,1236.0,1248.0,1186.0,1200.05,34977
ASTERDM,20210125,161.0,165.0,153.0,154.65,165938
ASTRAL,20210125,1682.6,1700.0,1635.65,1656.45,87287
ASTRAMICRO,20210125,121.45,122.2,117.5,118.7,243271
ASTRAZEN,20210125,3724.7,3743.95,3565.0,3591.8,118466
ASTRON,20210125,42.15,42.8,40.5,42.0,60812
ATFL,20210125,819.9,819.9,789.85,806.75,18800
ATGL,20210125,369.45,389.0,368.0,377.65,2678649
ATLANTA,20210125,8.4,8.4,7.9,7.95,14418
ATUL,20210125,6730.0,6800.0,6502.55,6525.65,35561
ATULAUTO,20210125,189.0,189.0,180.0,180.85,83401
AUBANK,20210125,902.0,902.0,880.0,884.65,258928
AURIONPRO,20210125,80.4,80.4,74.95,76.6,28499
AUROPHARMA,20210125,935.0,1023.7,932.0,998.6,14754225
AUSOMENT,20210125,47.95,51.0,47.95,48.25,5658
AUTOAXLES,20210125,1021.4,1025.0,989.05,1015.6,5926
AUTOIND,20210125,32.05,33.3,31.1,31.45,18026
AUTOLITIND,20210125,34.05,34.05,33.3,33.3,158
AVADHSUGAR,20210125,207.35,209.4,196.0,199.3,45773
AVANTIFEED,20210125,506.4,509.3,500.0,500.95,126853
AVTNPL,20210125,46.9,46.9,45.6,45.9,170886
AWHCL,20210125,306.0,312.7,292.1,294.05,238698
AXISBANK,20210125,654.0,668.0,639.35,658.4,21325345
AXISBNKETF,20210125,313.85,315.38,309.1,312.05,8302
AXISCADES,20210125,53.9,53.9,51.45,51.55,16713
AXISGOLD,20210125,43.09,43.09,42.5,42.7,68875
AXISNIFTY,20210125,160.0,160.0,147.0,147.38,11823
AYMSYNTEX,20210125,42.95,43.3,41.4,41.8,12165
BAFNAPH,20210125,135.75,138.75,127.1,130.1,1666
BAGFILMS,20210125,2.85,2.85,2.7,2.7,89115
BAJAJ-AUTO,20210125,4150.0,4210.0,4060.0,4168.95,2368224
BAJAJCON,20210125,222.0,222.0,213.45,220.3,324710
BAJAJELEC,20210125,760.7,771.0,732.2,744.15,95123
BAJAJFINSV,20210125,9144.0,9344.9,9080.0,9198.9,781122
BAJAJHIND,20210125,6.9,6.95,6.55,6.75,6311673
BAJAJHLDNG,20210125,3330.0,3330.0,3264.05,3300.3,92348
BAJFINANCE,20210125,5049.0,5163.0,4890.0,4908.7,3673060
BALAJITELE,20210125,62.9,63.6,60.5,61.1,206208
BALAMINES,20210125,1116.7,1135.75,1065.35,1106.55,72319
BALAXI,20210125,622.7,639.6,586.7,591.15,1948
BALKRISHNA,20210125,24.15,25.3,22.95,24.3,10055
BALKRISIND,20210125,1689.1,1712.35,1633.35,1679.8,635136
BALLARPUR,20210125,1.4,1.4,1.4,1.4,2046303
BALMLAWRIE,20210125,119.75,119.75,115.0,115.15,263938
BALPHARMA,20210125,51.8,55.45,51.8,54.0,6685
BALRAMCHIN,20210125,179.95,181.3,176.0,177.4,435890
BANARBEADS,20210125,60.65,60.7,58.25,58.25,4448
BANARISUG,20210125,1474.95,1489.0,1460.0,1463.1,332
BANCOINDIA,20210125,142.75,145.55,134.1,136.7,229514
BANDHANBNK,20210125,320.0,320.0,301.5,309.55,19108393
BANG,20210125,27.95,28.05,24.85,26.95,27632
BANKA,20210125,66.1,66.1,60.05,61.6,5772
BANKBARODA,20210125,74.6,76.15,70.4,73.85,53420249
BANKBEES,20210125,319.0,320.0,311.84,314.15,618075
BANKINDIA,20210125,51.5,51.75,49.55,50.4,3353735
BANSWRAS,20210125,113.2,116.55,109.25,111.4,6213
BARTRONICS,20210125,3.1,3.1,3.1,3.1,7476
BASF,20210125,1649.7,1650.0,1602.1,1614.0,11855
BASML,20210125,148.95,148.95,138.0,144.2,2587
BATAINDIA,20210125,1595.3,1595.3,1525.45,1559.05,642153
BAYERCROP,20210125,5634.0,5683.45,5505.25,5573.45,22278
BBL,20210125,885.55,890.0,872.0,886.65,9283
BBTC,20210125,1248.95,1257.5,1225.35,1232.55,44616
BCG,20210125,7.05,7.3,6.7,7.1,6832254
BCP,20210125,6.3,6.3,5.95,5.95,92436
BDL,20210125,341.0,342.3,326.75,333.15,167157
BEARDSELL,20210125,9.65,10.15,9.0,9.35,40294
BECTORFOOD,20210125,397.25,400.6,377.0,392.45,1026018
BEDMUTHA,20210125,26.7,27.4,25.65,26.65,12777
BEL,20210125,133.75,134.75,128.9,130.7,7567402
BEML,20210125,938.0,942.5,903.35,911.2,256885
BEPL,20210125,147.85,150.0,138.55,139.0,673038
BERGEPAINT,20210125,778.0,778.9,737.1,748.45,1706682
BFINVEST,20210125,284.45,284.45,270.6,271.8,17995
BFUTILITIE,20210125,284.0,286.9,273.55,277.65,165133
BGRENERGY,20210125,42.9,44.5,42.0,42.25,15658
BHAGERIA,20210125,169.9,172.0,164.0,164.6,80653
BHAGYANGR,20210125,32.3,32.95,30.75,31.05,19989
BHAGYAPROP,20210125,24.55,25.5,23.55,23.65,9499
BHANDARI,20210125,3.7,3.7,3.7,3.7,287400
BHARATFORG,20210125,635.3,636.0,597.3,608.5,2163010
BHARATGEAR,20210125,70.15,71.9,67.35,67.65,11826
BHARATRAS,20210125,10031.0,10150.0,9777.0,9905.6,3143
BHARATWIRE,20210125,32.1,32.1,30.6,31.4,20900
BHARTIARTL,20210125,579.0,587.85,569.55,580.75,12273498
BHEL,20210125,37.75,38.25,36.0,36.25,51673382
BIGBLOC,20210125,101.0,101.1,99.6,99.9,5900
BIL,20210125,137.1,147.35,135.05,136.05,3200
BINDALAGRO,20210125,17.75,17.95,16.5,16.6,73291
BIOCON,20210125,393.1,394.3,377.65,382.7,13627688
BIOFILCHEM,20210125,119.9,119.9,119.9,119.9,10738
BIRLACABLE,20210125,65.3,65.65,61.9,62.6,79147
BIRLACORPN,20210125,745.0,761.5,702.65,721.95,757263
BIRLAMONEY,20210125,45.2,45.2,43.1,43.45,141337
BIRLATYRE,20210125,33.6,33.6,30.4,31.8,3127136
BKMINDST,20210125,1.2,1.2,1.1,1.15,44028
BLBLIMITED,20210125,5.0,5.2,4.85,5.0,28086
BLISSGVS,20210125,196.85,197.75,191.0,192.3,460918
BLKASHYAP,20210125,10.9,10.9,10.05,10.1,84109
BLS,20210125,106.1,106.1,100.5,100.95,79256
BLUECHIP,20210125,0.35,0.35,0.35,0.35,4090
BLUEDART,20210125,4249.9,4470.0,4211.05,4308.4,68372
BLUESTARCO,20210125,759.0,763.3,731.35,755.15,96273
BODALCHEM,20210125,73.3,73.7,71.5,72.25,273695
BOMDYEING,20210125,77.3,77.65,74.35,74.75,1707976
BOROLTD,20210125,198.0,201.0,190.0,191.15,86350
BORORENEW,20210125,255.3,266.4,250.3,252.05,389083
BOSCHLTD,20210125,15844.0,16027.6,15325.85,15876.4,88902
BPCL,20210125,400.0,402.85,384.7,387.3,6030213
BPL,20210125,21.7,22.0,20.7,20.85,47778
BRFL,20210125,11.25,11.55,10.85,11.0,88586
BRIGADE,20210125,244.65,251.1,236.25,247.9,209074
BRITANNIA,20210125,3633.85,3639.85,3576.25,3613.55,467367
BRNL,20210125,33.9,34.05,32.8,33.05,66511
BROOKS,20210125,64.35,64.35,60.6,63.2,20083
BSE,20210125,605.0,609.35,586.35,596.1,183468
BSELINFRA,20210125,1.15,1.15,1.15,1.15,45411
BSHSL,20210125,135.2,137.95,132.0,133.5,5791
BSL,20210125,34.65,34.65,33.0,33.0,4273
BSLGOLDETF,20210125,4513.8,4547.0,4465.0,4507.5,199
BSLNIFTY,20210125,162.31,162.31,156.37,156.82,3392
BSOFT,20210125,250.0,252.45,239.0,247.25,453053
BURGERKING,20210125,140.0,140.15,128.5,135.2,4532119
BURNPUR,20210125,2.5,2.5,2.4,2.4,45676
BUTTERFLY,20210125,520.0,525.0,503.35,518.9,51241
BVCL,20210125,16.9,17.0,16.1,16.8,642
BYKE,20210125,18.7,20.4,18.7,19.7,53060
CADILAHC,20210125,465.35,473.65,455.5,467.4,3542288
CALSOFT,20210125,8.95,9.1,8.5,9.05,78110
CAMLINFINE,20210125,109.9,110.95,104.35,105.45,259313
CAMS,20210125,1795.0,1809.7,1764.05,1783.95,42983
CANBK,20210125,134.9,138.4,131.85,133.65,26445988
CANDC,20210125,6.65,6.65,6.05,6.5,5170
CANFINHOME,20210125,495.8,498.0,476.0,480.85,314380
CANTABIL,20210125,379.0,379.0,370.75,372.4,141465
CAPACITE,20210125,172.0,172.0,164.25,167.85,144281
CAPLIPOINT,20210125,483.0,486.55,466.0,473.55,109007
CAPTRUST,20210125,89.1,96.45,89.1,92.2,6677
CARBORUNIV,20210125,415.0,438.0,415.0,424.5,652299
CAREERP,20210125,163.7,167.65,156.45,160.05,69753
CARERATING,20210125,498.0,499.25,478.65,490.4,76635
CASTEXTECH,20210125,0.65,0.65,0.65,0.65,100
CASTROLIND,20210125,128.9,129.45,125.5,128.05,1090551
CCCL,20210125,0.4,0.4,0.4,0.4,14500
CCHHL,20210125,5.0,5.1,4.75,4.95,36805
CCL,20210125,251.0,252.15,243.1,244.8,146362
CDSL,20210125,509.1,512.6,485.2,487.9,1067918
CEATLTD,20210125,1507.95,1541.9,1425.0,1496.8,1228643
CEBBCO,20210125,24.0,24.3,22.5,22.9,63149
CELEBRITY,20210125,6.0,6.25,5.75,5.8,13459
CENTENKA,20210125,231.5,231.5,222.2,228.85,60457
CENTEXT,20210125,5.05,5.05,4.7,4.7,77593
CENTRALBK,20210125,13.9,14.05,13.2,13.35,4425191
CENTRUM,20210125,24.2,24.85,23.9,24.1,1323484
CENTUM,20210125,442.0,459.8,427.85,437.3,26888
CENTURYPLY,20210125,258.4,273.5,258.0,268.45,1359388
CENTURYTEX,20210125,411.8,413.0,384.3,393.5,846607
CERA,20210125,3503.05,3555.0,3403.95,3482.7,8173
CEREBRAINT,20210125,46.25,47.75,44.1,45.25,183851
CESC,20210125,666.85,673.9,625.1,627.75,526865
CESCVENT,20210125,307.0,310.0,291.5,294.35,46842
CGCL,20210125,363.7,372.1,362.0,365.5,223150
CGPOWER,20210125,40.0,41.45,37.75,39.75,3810099
CHALET,20210125,168.05,171.95,161.6,163.15,195182
CHAMBLFERT,20210125,243.4,243.75,230.0,232.85,640812
CHEMBOND,20210125,190.05,194.35,181.05,182.9,24286
CHEMCON,20210125,440.9,444.4,425.05,426.65,164301
CHEMFAB,20210125,139.0,139.75,136.05,136.55,5184
CHENNPETRO,20210125,121.7,122.75,112.7,119.6,933282
CHOLAFIN,20210125,435.0,449.5,416.2,420.6,9914676
CHOLAHLDNG,20210125,558.35,563.85,536.15,544.5,129907
CHROMATIC,20210125,0.9,0.9,0.8,0.9,142065
CIGNITITEC,20210125,416.9,416.9,395.1,398.8,44049
CINELINE,20210125,43.5,43.5,40.8,41.25,238574
CINEVISTA,20210125,6.6,6.6,6.15,6.3,8807
CIPLA,20210125,813.0,857.0,808.25,836.8,10704200
CKFSL,20210125,0.35,0.4,0.35,0.4,81908
CLEDUCATE,20210125,71.4,71.4,65.45,66.05,10792
CLNINDIA,20210125,357.0,357.0,343.0,347.5,35127
CMICABLES,20210125,38.45,38.95,36.4,37.3,12826
CNOVAPETRO,20210125,7.3,7.65,6.95,7.0,2480
COALINDIA,20210125,134.9,135.5,130.85,131.85,10157077
COCHINSHIP,20210125,362.7,365.0,350.1,352.25,121054
COFORGE,20210125,2496.0,2511.3,2371.85,2397.65,340348
COLPAL,20210125,1527.35,1543.45,1495.55,1524.15,621897
COMPINFO,20210125,15.35,15.35,14.0,14.2,433229
COMPUSOFT,20210125,9.8,9.8,9.2,9.3,22381
CONCOR,20210125,428.8,430.0,403.0,421.25,2142180
CONFIPET,20210125,42.0,43.65,40.35,41.85,1755432
CONSOFINVT,20210125,40.5,40.5,39.1,39.7,3191
CONTROLPR,20210125,238.0,244.15,232.5,235.65,7413
CORALFINAC,20210125,21.75,21.75,21.1,21.15,7190
CORDSCABLE,20210125,47.4,47.4,44.85,45.75,54130
COROMANDEL,20210125,841.7,845.5,831.35,840.0,205489
COSMOFILMS,20210125,456.9,457.55,442.0,446.95,54867
COUNCODOS,20210125,3.75,3.75,3.45,3.5,53141
COX&KINGS,20210125,1.55,1.6,1.55,1.55,224921
CPSEETF,20210125,20.56,20.75,20.0,20.13,2744795
CREATIVE,20210125,109.0,109.0,101.0,102.1,15150
CREATIVEYE,20210125,3.25,3.35,3.25,3.35,2184
CREDITACC,20210125,733.0,741.55,721.65,724.95,76860
CREST,20210125,98.1,99.1,94.0,94.6,8369
CRISIL,20210125,1922.45,1935.0,1890.65,1913.65,8851
CROMPTON,20210125,433.1,440.0,401.0,412.25,2322649
CSBBANK,20210125,224.0,225.75,218.1,221.3,258739
CTE,20210125,44.35,44.35,40.9,40.9,9818
CUB,20210125,175.5,176.85,169.75,173.9,2711135
CUBEXTUB,20210125,17.5,18.0,16.85,17.7,9290
CUMMINSIND,20210125,617.0,622.85,601.45,610.5,950878
CUPID,20210125,224.45,224.45,214.0,216.85,57940
CYBERMEDIA,20210125,5.0,5.05,4.85,5.05,2018
CYBERTECH,20210125,132.0,132.0,122.8,123.0,185653
CYIENT,20210125,619.4,639.45,552.8,573.5,3276428
DAAWAT,20210125,55.9,56.15,54.2,54.4,938932
DABUR,20210125,538.0,541.3,525.0,532.6,3036463
DALBHARAT,20210125,1167.0,1180.45,1139.3,1149.85,114198
DALMIASUG,20210125,137.55,138.5,136.2,136.4,93691
DAMODARIND,20210125,35.8,36.0,30.3,31.45,6770
DANGEE,20210125,113.8,113.8,107.05,109.0,34587
DATAMATICS,20210125,114.8,115.95,110.25,111.3,174952
DBCORP,20210125,80.95,82.0,79.5,80.25,234633
DBL,20210125,418.4,421.25,402.55,412.1,131101
DBREALTY,20210125,18.55,19.3,17.7,18.15,261322
DBSTOCKBRO,20210125,10.0,10.0,9.7,9.85,1652
DCAL,20210125,136.8,138.7,131.3,134.2,365815
DCBBANK,20210125,117.5,119.9,113.75,114.35,1600044
DCM,20210125,26.5,27.1,26.0,26.1,16031
DCMFINSERV,20210125,1.9,1.9,1.85,1.85,1040
DCMNVL,20210125,64.0,66.5,63.5,64.75,19629
DCMSHRIRAM,20210125,470.0,515.55,463.0,473.4,797185
DCW,20210125,23.0,23.1,20.9,21.15,1399680
DECCANCE,20210125,369.0,374.65,355.0,357.2,27142
DEEPAKFERT,20210125,158.1,158.9,153.5,153.75,319680
DEEPAKNTR,20210125,1011.25,1012.4,981.65,986.2,363962
DEEPENR,20210125,44.25,44.25,41.9,42.2,24777
DELTACORP,20210125,146.0,147.75,140.4,142.45,1074857
DELTAMAGNT,20210125,24.9,26.9,24.9,24.9,6012
DEN,20210125,62.25,62.7,59.65,60.4,326919
DENORA,20210125,258.05,266.0,256.1,256.6,3400
DFMFOODS,20210125,386.0,390.55,383.05,384.15,16010
DGCONTENT,20210125,14.8,15.0,14.1,14.2,27866
DHAMPURSUG,20210125,164.7,165.35,158.6,159.75,197430
DHANBANK,20210125,13.7,13.75,13.2,13.55,399668
DHANI,20210125,323.85,336.2,309.55,312.05,1192433
DHANUKA,20210125,742.05,750.0,715.0,731.3,60067
DHARSUGAR,20210125,5.6,5.9,5.5,5.55,4996
DHFL,20210125,26.05,26.05,26.05,26.05,334471
DHUNINV,20210125,252.05,254.8,234.5,245.0,2745
DIAMONDYD,20210125,669.6,684.0,648.05,655.05,4402
DICIND,20210125,403.1,404.0,390.0,390.9,5520
DIGISPICE,20210125,32.0,32.6,30.25,32.6,99537
DIGJAMLTD,20210125,4.0,4.1,3.8,4.1,92005
DISHTV,20210125,12.2,12.8,12.0,12.55,6105866
DIVISLAB,20210125,3562.0,3589.4,3481.7,3569.05,926197
DIXON,20210125,14250.0,14484.0,13700.0,13745.95,77550
DLF,20210125,274.15,278.75,265.5,269.95,19016825
DLINKINDIA,20210125,107.45,108.15,104.45,105.1,102379
DMART,20210125,2894.0,2940.65,2805.4,2837.0,460306
DNAMEDIA,20210125,0.7,0.75,0.65,0.65,53068
DOLAT,20210125,57.55,58.2,55.6,56.1,113482
DOLLAR,20210125,231.4,231.4,213.6,216.5,78507
DONEAR,20210125,36.8,36.8,34.3,34.65,52293
DPABHUSHAN,20210125,94.9,97.2,92.7,96.05,4014
DPSCLTD,20210125,13.55,13.75,12.8,13.55,42684
DPWIRES,20210125,123.5,123.5,112.2,115.15,13343
DQE,20210125,1.35,1.35,1.25,1.3,6218
DREDGECORP,20210125,295.3,297.4,280.7,282.05,94693
DRREDDY,20210125,5042.0,5128.4,4960.0,5082.4,717779
DSSL,20210125,60.0,60.45,57.25,58.5,35258
DTIL,20210125,252.35,252.35,242.3,247.05,3028
DUCON,20210125,6.4,6.7,6.4,6.5,41983
DVL,20210125,67.75,70.5,67.75,69.0,4026
DWARKESH,20210125,30.65,30.7,29.6,29.8,680331
DYNAMATECH,20210125,783.35,811.3,775.0,791.45,4450
DYNPRO,20210125,255.55,259.1,246.0,256.15,58320
EASTSILK,20210125,1.95,1.95,1.9,1.9,1754
EASUNREYRL,20210125,2.55,2.55,2.45,2.45,33
EBANK,20210125,3550.0,3550.0,3550.0,3550.0,3
EBBETF0423,20210125,1109.15,1109.99,1109.01,1109.15,3680
EBBETF0425,20210125,1025.2,1028.0,1025.12,1026.06,1409
EBBETF0430,20210125,1135.75,1136.9,1133.56,1136.16,3032
EBBETF0431,20210125,1020.13,1024.8,1020.13,1022.77,4635
EBIXFOREX,20210125,470.5,474.75,462.0,465.8,304
ECLERX,20210125,994.3,1009.95,959.25,975.7,59847
EDELWEISS,20210125,68.65,68.65,63.7,64.8,531614
EDUCOMP,20210125,3.55,3.55,3.25,3.25,47820
EICHERMOT,20210125,3029.95,3029.95,2851.25,2869.55,2024082
EIDPARRY,20210125,353.5,360.0,348.0,349.5,297406
EIHAHOTELS,20210125,284.9,286.4,275.5,278.15,8671
EIHOTEL,20210125,93.7,94.55,90.5,92.45,516329
EIMCOELECO,20210125,345.25,345.25,325.55,328.4,1990
EKC,20210125,51.8,51.9,48.7,48.75,107523
ELECON,20210125,49.45,49.45,46.0,46.15,336363
ELECTCAST,20210125,21.6,21.7,20.95,21.05,325436
ELECTHERM,20210125,117.9,117.9,108.2,110.4,13932
ELGIEQUIP,20210125,161.0,162.6,155.1,156.0,77331
ELGIRUBCO,20210125,30.95,34.65,30.6,34.65,1765328
EMAMILTD,20210125,482.25,497.0,480.05,484.95,747550
EMAMIPAP,20210125,99.95,101.95,98.0,98.45,5775
EMAMIREAL,20210125,64.0,64.0,59.05,59.05,33090
EMCO,20210125,2.55,2.55,2.55,2.55,112
EMKAY,20210125,70.3,73.9,68.5,69.25,20211
EMMBI,20210125,79.7,80.75,75.05,75.4,33827
ENDURANCE,20210125,1415.0,1415.0,1377.8,1391.2,76254
ENERGYDEV,20210125,12.65,12.65,12.65,12.65,27580
ENGINERSIN,20210125,74.0,74.25,73.0,73.8,1244465
ENIL,20210125,154.7,155.75,149.0,150.1,62107
EPL,20210125,255.0,259.0,251.45,257.25,470962
EQ30,20210125,436.64,436.64,436.64,436.64,3
EQUITAS,20210125,73.8,75.0,70.2,71.95,1137413
EQUITASBNK,20210125,41.35,41.95,38.65,39.35,735882
ERIS,20210125,616.0,626.5,596.65,611.55,140199
EROSMEDIA,20210125,22.3,23.0,22.1,22.5,140200
ESABINDIA,20210125,1870.0,1870.0,1790.0,1809.75,2582
ESCORTS,20210125,1300.0,1304.95,1218.1,1225.9,1643931
ESSARSHPNG,20210125,9.7,9.7,8.95,9.05,26107
ESTER,20210125,118.0,118.15,109.0,110.3,322840
