SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20190718,35.4,36.3,35.4,36.0,4979
21STCENMGM,20190718,17.15,17.15,16.55,16.55,615
3IINFOTECH,20190718,2.75,2.75,2.55,2.6,2823745
3MINDIA,20190718,22258.0,22336.2,21905.55,21915.85,651
3PLAND,20190718,7.9,8.15,7.55,7.95,75
5PAISA,20190718,218.15,218.15,218.15,218.15,1286
63MOONS,20190718,102.95,105.05,99.25,100.0,69480
8KMILES,20190718,81.55,81.55,81.55,81.55,16757
A2ZINFRA,20190718,10.35,10.6,9.9,10.0,682570
AARTIDRUGS,20190718,503.0,505.0,495.0,496.2,4464
AARTIIND,20190718,1682.6,1696.5,1663.25,1679.2,13480
AARVEEDEN,20190718,18.05,18.8,16.5,17.35,7144
AAVAS,20190718,1523.0,1523.0,1485.0,1491.6,20866
ABAN,20190718,35.15,36.05,34.95,35.25,43506
ABB,20190718,1493.0,1500.0,1445.0,1454.1,63333
ABBOTINDIA,20190718,8670.1,8798.0,8522.75,8552.2,3954
ABCAPITAL,20190718,90.25,90.3,89.0,89.05,870912
ABFRL,20190718,203.9,204.6,202.8,203.05,288176
ABMINTLTD,20190718,14.0,14.0,14.0,14.0,58
ACC,20190718,1604.0,1609.2,1560.15,1567.1,1475891
ACCELYA,20190718,825.0,835.0,820.0,820.65,2025
ACE,20190718,83.5,83.8,82.25,82.8,29906
ADANIENT,20190718,137.7,137.95,133.35,134.2,4247055
ADANIGAS,20190718,174.85,174.85,169.0,169.95,499924
ADANIGREEN,20190718,48.3,49.75,46.95,47.5,938262
ADANIPORTS,20190718,416.7,419.3,410.75,412.4,1300071
ADANIPOWER,20190718,63.95,65.9,61.45,62.7,27403170
ADANITRANS,20190718,222.8,223.3,211.0,214.0,98049
ADFFOODS,20190718,273.05,275.85,271.0,273.6,15944
ADHUNIK,20190718,1.15,1.25,1.15,1.15,104767
ADHUNIKIND,20190718,85.0,86.95,84.65,86.05,7768
ADLABS,20190718,4.7,4.7,4.5,4.55,38730
ADORWELD,20190718,326.05,326.95,315.6,320.25,1914
ADROITINFO,20190718,8.7,9.4,8.7,9.0,6345
ADSL,20190718,13.5,13.6,13.2,13.3,6379
ADVANIHOTR,20190718,57.7,57.75,56.05,56.15,983
ADVENZYMES,20190718,159.1,162.95,159.1,160.95,44485
AEGISCHEM,20190718,206.2,210.95,204.0,205.0,72338
AGARIND,20190718,118.95,123.0,117.55,118.15,15405
AGCNET,20190718,109.8,109.85,104.1,105.0,2926
AGLSL,20190718,49.1,53.0,49.1,51.2,848
AGRITECH,20190718,53.1,53.7,51.2,51.75,7942
AGROPHOS,20190718,90.1,94.25,90.1,93.7,15565
AHLEAST,20190718,180.25,185.95,180.1,183.5,169
AHLUCONT,20190718,318.25,324.7,318.25,323.0,3182
AHLWEST,20190718,315.0,326.7,310.0,326.7,11
AIAENG,20190718,1761.0,1771.8,1750.05,1758.2,61724
AIONJSW,20190718,18.35,19.5,18.15,18.95,10131
AIRAN,20190718,21.05,21.75,21.05,21.5,6106
AJANTPHARM,20190718,927.7,932.0,914.6,922.95,99602
AJMERA,20190718,153.05,155.0,147.95,148.3,41201
AKSHARCHEM,20190718,260.1,260.1,250.1,251.2,1741
AKSHOPTFBR,20190718,10.95,10.95,9.85,10.15,449582
AKZOINDIA,20190718,1748.0,1748.0,1721.0,1724.75,1587
ALANKIT,20190718,27.6,27.85,26.4,27.4,384140
ALBERTDAVD,20190718,390.0,393.3,383.0,386.75,678
ALBK,20190718,43.1,43.1,41.5,41.85,3095510
ALCHEM,20190718,1.2,1.2,1.15,1.15,1125
ALEMBICLTD,20190718,42.6,43.4,42.6,43.15,93568
ALICON,20190718,506.0,532.5,506.0,519.25,642
ALKALI,20190718,39.3,39.3,38.0,38.0,3246
ALKEM,20190718,1750.1,1774.0,1732.45,1758.05,14113
ALKYLAMINE,20190718,807.0,813.05,783.3,791.2,4038
ALLCARGO,20190718,100.1,100.65,99.0,100.25,113982
ALLSEC,20190718,310.0,310.85,309.95,310.0,4953
ALMONDZ,20190718,16.05,16.2,15.05,15.45,2942
ALOKTEXT,20190718,3.05,3.05,2.95,3.0,1939453
ALPA,20190718,16.95,17.0,16.25,16.5,8204
ALPHAGEO,20190718,362.05,366.8,355.95,358.4,4036
ALPSINDUS,20190718,0.85,0.95,0.85,0.85,2276
AMARAJABAT,20190718,653.0,653.0,636.15,640.6,251173
AMBER,20190718,820.05,833.95,820.05,827.9,5882
AMBIKCO,20190718,1010.0,1010.05,979.15,987.15,2810
AMBUJACEM,20190718,219.0,221.2,215.1,216.95,3614814
AMDIND,20190718,17.95,17.95,16.3,16.75,6142
AMJLAND,20190718,17.05,17.7,17.05,17.3,6371
AMRUTANJAN,20190718,304.65,305.0,297.25,300.2,8986
