SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
ALKEM,20190822,1734.3,1799.0,1716.5,1753.75,165060
ALKYLAMINE,20190822,715.05,720.35,681.35,709.85,11514
ALLCARGO,20190822,92.4,93.9,89.0,91.25,112870
ALLSEC,20190822,272.0,272.0,262.0,263.45,1609
ALMONDZ,20190822,10.55,11.6,10.5,10.5,8689
ALOKTEXT,20190822,2.8,2.85,2.7,2.75,6574400
ALPA,20190822,14.65,14.95,13.75,14.0,14589
ALPHAGEO,20190822,192.05,192.05,180.35,181.3,12994
ALPSINDUS,20190822,0.5,0.5,0.4,0.5,11867
AMARAJABAT,20190822,610.1,610.7,590.15,602.8,606537
AMBER,20190822,815.0,854.8,795.0,825.4,27548
AMBIKCO,20190822,849.95,864.75,834.0,842.35,1944
AMBUJACEM,20190822,200.8,200.9,196.5,197.55,2970844
AMDIND,20190822,18.9,18.9,17.6,18.4,12540
AMJLAND,20190822,16.7,17.35,16.4,16.75,3944
AMRUTANJAN,20190822,290.15,290.7,282.85,286.75,16290
ANANTRAJ,20190822,25.5,25.5,24.1,24.3,226037
ANDHRABANK,20190822,18.3,18.3,17.55,17.65,590032
ANDHRACEMT,20190822,1.95,1.95,1.95,1.95,33287
ANDHRSUGAR,20190822,274.2,277.55,268.5,271.55,9705
ANIKINDS,20190822,8.3,8.3,7.75,7.75,360
ANKITMETAL,20190822,0.45,0.5,0.4,0.4,34490
ANSALAPI,20190822,3.8,4.0,3.8,3.8,29906
ANSALHSG,20190822,4.15,4.15,3.85,3.95,30044
ANTGRAPHIC,20190822,0.85,0.9,0.85,0.9,138736
ANUP,20190822,402.4,405.0,384.0,388.0,9446
APARINDS,20190822,521.0,532.0,519.0,528.15,19927
APCL,20190822,138.6,144.95,137.05,142.95,3603
APCOTEXIND,20190822,211.15,212.0,196.0,200.05,12166
APEX,20190822,211.0,211.6,200.0,202.6,30490
APLAPOLLO,20190822,1293.0,1300.0,1250.0,1277.0,8031
APLLTD,20190822,499.0,505.15,496.0,500.6,20734
APOLLO,20190822,77.5,79.7,73.65,74.45,34462
APOLLOHOSP,20190822,1470.0,1475.3,1445.3,1451.1,602866
APOLLOTYRE,20190822,161.9,165.45,161.25,163.3,2229324
APOLSINHOT,20190822,820.0,837.0,799.95,802.25,1383
APTECHT,20190822,122.25,125.0,115.0,123.85,190239
ARCHIDPLY,20190822,25.05,25.1,23.45,23.65,8410
ARCHIES,20190822,17.65,17.75,16.65,16.85,28085
ARCOTECH,20190822,2.15,2.25,2.1,2.1,34061
ARIES,20190822,51.5,51.9,48.3,48.85,20988
ARIHANT,20190822,15.05,16.65,15.05,16.05,2376
ARIHANTSUP,20190822,32.0,32.85,30.0,30.0,4355
ARMANFIN,20190822,365.1,370.0,365.0,368.35,3333
AROGRANITE,20190822,36.95,37.0,33.0,33.75,7376
ARROWGREEN,20190822,48.25,48.25,44.4,44.55,4245
ARROWTEX,20190822,9.45,10.5,9.45,10.2,13927
ARSHIYA,20190822,17.6,18.4,16.5,16.6,8297
ARSSINFRA,20190822,25.75,25.75,24.5,24.5,7425
ARVIND,20190822,48.35,48.45,45.25,45.75,6327541
ARVINDFASN,20190822,488.0,490.0,470.6,481.75,28860
ARVSMART,20190822,86.6,88.7,84.5,86.3,20901
ASAHIINDIA,20190822,180.1,182.9,175.25,177.0,6098
ASAHISONG,20190822,121.0,121.0,118.0,118.7,1282
ASAL,20190822,31.5,31.65,29.85,30.9,3251
ASHAPURMIN,20190822,28.1,28.1,25.65,25.65,21914
ASHIANA,20190822,109.3,109.35,107.0,108.15,16477
ASHIMASYN,20190822,6.75,6.95,6.3,6.7,28941
ASHOKA,20190822,117.45,117.45,109.15,112.95,173555
ASHOKLEY,20190822,62.3,62.5,57.4,57.9,33586076
ASIANHOTNR,20190822,92.95,93.05,87.3,89.0,462
ASIANPAINT,20190822,1585.2,1593.9,1566.3,1570.2,985590
ASIANTILES,20190822,204.4,207.95,195.05,197.05,42663
ASPINWALL,20190822,131.0,137.85,124.0,131.25,2775
ASSAMCO,20190822,1.05,1.05,0.95,1.0,82079
ASTEC,20190822,361.5,364.5,345.2,361.2,15751
ASTERDM,20190822,118.0,119.1,113.0,115.3,84650
ASTRAL,20190822,1264.95,1264.95,1230.05,1239.3,24569
ASTRAMICRO,20190822,73.35,73.5,70.45,72.0,68093
ASTRAZEN,20190822,1700.0,1721.95,1660.0,1675.0,12062
ASTRON,20190822,88.0,88.5,85.65,87.2,547225
ATFL,20190822,480.4,493.0,466.05,479.75,4654
ATLANTA,20190822,6.2,6.4,6.2,6.2,7160
ATLASCYCLE,20190822,37.05,38.3,35.8,35.85,2430
ATNINTER,20190822,0.15,0.15,0.1,0.15,35702
ATUL,20190822,3548.95,3575.0,3480.0,3532.0,13385
ATULAUTO,20190822,205.05,212.0,199.0,200.2,19169
AUBANK,20190822,690.0,692.25,664.5,671.6,205763
AURIONPRO,20190822,98.0,99.1,93.0,93.95,6930
AUROPHARMA,20190822,589.5,600.7,583.85,590.8,1979062
AUSOMENT,20190822,29.3,34.85,29.3,30.6,1963
AUTOAXLES,20190822,776.6,780.95,733.5,738.4,9870
AUTOIND,20190822,36.3,36.3,34.5,34.8,22868
AUTOLITIND,20190822,22.4,22.95,20.5,21.45,1647
AVADHSUGAR,20190822,206.5,209.75,196.0,200.5,53889
AVANTIFEED,20190822,296.0,296.95,281.5,282.55,230628
AVTNPL,20190822,20.8,21.55,20.65,21.25,27120
AXISBANK,20190822,665.0,669.85,657.75,661.15,9262172
AXISCADES,20190822,61.5,61.5,58.0,59.0,223394
AXISGOLD,20190822,3308.0,3325.0,3278.0,3291.05,452
AXISNIFTY,20190822,1122.3,1122.3,1101.05,1110.72,124
AYMSYNTEX,20190822,31.9,31.95,27.8,29.3,8231
BAFNAPHARM,20190822,3.7,3.7,3.7,3.7,7626
BAGFILMS,20190822,2.9,2.9,2.3,2.6,235695
BAJAJ-AUTO,20190822,2762.0,2775.0,2731.3,2744.25,428855
BAJAJCON,20190822,252.1,265.15,243.8,245.65,84156
BAJAJELEC,20190822,373.2,373.25,357.0,360.2,127193
BAJAJFINSV,20190822,7164.0,7186.25,6740.0,6767.35,710196
BAJAJHIND,20190822,5.75,5.8,5.35,5.4,1300687
BAJAJHLDNG,20190822,3370.0,3389.7,3330.0,3350.2,18968
BAJFINANCE,20190822,3259.0,3259.0,3098.45,3114.1,2506194
BALAJITELE,20190822,47.0,47.5,45.0,47.0,33341
BALAMINES,20190822,240.25,248.5,230.0,232.1,14678
BALAXI,20190822,92.15,92.15,83.6,83.6,771
BALKRISHNA,20190822,17.0,17.0,15.65,16.2,5684
BALKRISIND,20190822,739.5,743.9,725.0,735.2,340002
BALLARPUR,20190822,0.7,0.7,0.65,0.65,4904243
BALMLAWRIE,20190822,170.25,171.3,161.1,164.2,137850
BALPHARMA,20190822,34.25,35.9,33.05,34.45,18617
BALRAMCHIN,20190822,120.15,127.3,117.6,125.3,2051769
BANARBEADS,20190822,41.0,42.9,40.7,40.9,527
BANARISUG,20190822,1250.0,1250.0,1144.0,1146.4,1339
BANCOINDIA,20190822,97.5,98.45,94.2,94.8,12355
BANDHANBNK,20190822,469.0,476.0,452.25,458.45,836231
BANG,20190822,32.0,32.7,30.0,31.2,2445
BANKBARODA,20190822,94.3,95.0,89.65,90.65,32838820
BANKBEES,20190822,2826.5,2826.5,2761.0,2768.4,8816
BANKINDIA,20190822,65.0,65.25,61.75,62.4,8158794
BANSWRAS,20190822,62.0,62.5,57.65,60.05,1459
BARTRONICS,20190822,2.35,2.55,2.35,2.45,24866
BASF,20190822,983.5,994.95,975.0,985.35,3870
BASML,20190822,125.4,127.0,122.0,124.6,2943
BATAINDIA,20190822,1471.5,1475.85,1448.0,1457.15,443401
BAYERCROP,20190822,3077.7,3147.8,3056.9,3109.5,3142
BBL,20190822,859.05,869.8,840.0,844.55,2934
BBTC,20190822,759.9,767.5,737.0,759.1,55266
BCG,20190822,3.3,3.35,3.15,3.15,317195
BCP,20190822,12.05,12.05,12.05,12.05,20
BDL,20190822,285.0,287.8,264.85,269.1,31601
BEARDSELL,20190822,12.0,12.0,11.0,11.5,1194
BEDMUTHA,20190822,12.05,13.5,11.55,12.75,35448
BEL,20190822,92.85,94.2,92.1,93.3,11671269
BEML,20190822,758.0,759.0,720.25,735.25,660510
BEPL,20190822,55.1,56.0,51.4,52.05,231380
BERGEPAINT,20190822,363.55,365.5,357.3,361.85,704578
BFINVEST,20190822,256.1,257.35,244.15,248.75,33302
BFUTILITIE,20190822,166.0,166.0,148.25,151.45,462721
BGLOBAL,20190822,1.05,1.05,0.95,1.0,5659
BGRENERGY,20190822,37.1,37.85,35.15,36.45,155871
BHAGERIA,20190822,107.85,107.85,100.8,102.3,13358
BHAGYANGR,20190822,20.5,20.5,18.7,19.25,3527
BHAGYAPROP,20190822,22.5,23.35,20.6,20.6,13575
BHANDARI,20190822,1.35,1.35,1.2,1.25,67305
BHARATFORG,20190822,389.5,391.75,380.0,383.8,957945
BHARATGEAR,20190822,60.2,63.9,56.4,57.65,7465
BHARATRAS,20190822,4649.0,4689.8,4411.15,4435.55,1943
BHARATWIRE,20190822,31.5,32.0,29.05,31.4,9554
BHARTIARTL,20190822,355.0,357.2,351.0,352.75,3113528
BHEL,20190822,48.15,48.8,47.7,48.0,13547673
BIGBLOC,20190822,24.0,26.9,22.6,23.65,2387
BIL,20190822,205.05,205.1,205.05,205.05,209
BILENERGY,20190822,1.75,1.75,1.75,1.75,24562
BINANIIND,20190822,11.8,12.65,11.45,11.45,7527
BINDALAGRO,20190822,9.25,9.55,7.85,8.05,88646
BIOCON,20190822,224.7,226.25,218.05,221.9,6412842
BIOFILCHEM,20190822,5.6,5.6,5.6,5.6,51
BIRLACABLE,20190822,44.0,44.0,40.2,40.6,66081
BIRLACORPN,20190822,551.0,557.75,528.0,534.8,39229
BIRLAMONEY,20190822,31.15,31.3,29.0,29.65,37952
BKMINDST,20190822,1.5,1.5,1.45,1.45,1303
BLBLIMITED,20190822,3.5,3.5,3.2,3.25,2755
BLISSGVS,20190822,90.2,91.75,81.9,81.9,220260
BLKASHYAP,20190822,9.75,9.75,8.85,8.85,39912
BLS,20190822,80.4,80.55,79.3,80.0,132731
BLUEBLENDS,20190822,1.6,1.6,1.6,1.6,400
BLUEDART,20190822,2205.1,2241.65,2188.0,2222.75,1446
BLUESTARCO,20190822,718.0,728.5,706.05,710.1,19842
BODALCHEM,20190822,71.1,71.1,66.4,67.05,82437
BOMDYEING,20190822,68.6,68.65,62.95,63.55,928722
BOROSIL,20190822,125.0,125.05,113.1,114.35,64401
BOSCHLTD,20190822,13645.7,13773.45,13213.25,13402.95,18075
BPCL,20190822,328.0,329.85,309.55,313.0,5788469
BPL,20190822,16.8,16.8,14.8,15.15,96130
BRFL,20190822,5.65,5.9,5.4,5.45,36099
BRIGADE,20190822,270.1,272.15,265.0,265.8,136531
BRITANNIA,20190822,2393.5,2477.0,2393.0,2440.75,1252406
BRNL,20190822,71.05,74.4,65.5,70.9,5349
BROOKS,20190822,34.2,34.25,30.45,32.15,38063
BSE,20190822,490.0,496.95,481.1,485.65,219908
BSELINFRA,20190822,1.0,1.1,1.0,1.0,28568
BSL,20190822,24.05,24.05,22.5,22.65,3933
BSLGOLDETF,20190822,3484.95,3484.95,3433.0,3438.75,29
BSLNIFTY,20190822,118.4,118.4,117.0,117.0,140
BSOFT,20190822,59.95,60.5,58.1,58.95,1055583
BURNPUR,20190822,1.65,1.65,1.65,1.65,25625
BUTTERFLY,20190822,148.05,149.05,142.2,144.0,19706
BVCL,20190822,13.0,14.25,13.0,14.25,32
BYKE,20190822,16.1,16.45,15.0,15.25,67414
CADILAHC,20190822,210.0,217.3,206.5,213.85,2368701
CALSOFT,20190822,17.3,18.4,16.15,17.45,91701
CAMLINFINE,20190822,55.0,56.4,52.8,52.9,77257
CANBK,20190822,219.7,221.65,208.3,209.8,6638311
CANDC,20190822,5.0,5.0,4.8,5.0,1951
CANFINHOME,20190822,377.5,381.55,356.4,368.65,167603
CANTABIL,20190822,230.05,230.05,209.0,221.45,14426
CAPACITE,20190822,182.6,185.0,176.2,180.35,153457
CAPLIPOINT,20190822,404.0,410.0,397.95,403.5,21330
CAPTRUST,20190822,78.1,78.1,70.7,72.45,12862
CARBORUNIV,20190822,274.5,274.5,267.0,269.85,14910
CAREERP,20190822,66.2,69.0,65.1,66.9,28442
CARERATING,20190822,570.2,579.45,521.0,531.1,92946
CASTEXTECH,20190822,0.45,0.55,0.45,0.45,278228
CASTROLIND,20190822,116.0,116.6,112.75,114.05,957430
CCHHL,20190822,3.65,3.65,3.35,3.35,16684
CCL,20190822,241.1,246.35,239.85,243.6,18267
CDSL,20190822,189.8,189.8,187.05,188.65,134565
CEATLTD,20190822,877.3,880.0,852.3,867.5,118935
CEBBCO,20190822,13.4,13.4,12.9,13.0,8280
CELEBRITY,20190822,7.2,7.8,7.1,7.7,50721
CELESTIAL,20190822,3.2,3.25,3.2,3.2,12095
CENTENKA,20190822,170.4,171.15,161.3,163.25,22050
CENTEXT,20190822,2.6,2.75,2.55,2.55,12306
CENTRALBK,20190822,18.3,18.65,17.55,18.1,701649
CENTRUM,20190822,27.8,28.45,27.4,28.15,111900
CENTUM,20190822,376.5,382.9,361.55,367.45,3781
CENTURYPLY,20190822,131.9,131.9,125.0,126.45,214765
CENTURYTEX,20190822,831.0,836.2,805.0,811.8,724509
CERA,20190822,2438.0,2438.0,2375.05,2384.25,2966
CEREBRAINT,20190822,23.0,23.0,21.85,22.4,91316
CESC,20190822,766.0,778.0,750.3,755.6,398894
CESCVENT,20190822,370.0,372.0,355.0,359.25,9880
CGCL,20190822,153.5,159.4,151.0,157.8,382139
CGPOWER,20190822,10.7,11.35,10.7,10.7,23503826
CHALET,20190822,341.6,347.8,338.15,344.95,55036
CHAMBLFERT,20190822,140.0,140.0,133.8,135.8,148008
CHEMFAB,20190822,160.55,160.55,156.1,160.0,1545
CHENNPETRO,20190822,192.35,194.45,183.0,190.75,309361
CHOLAFIN,20190822,255.65,258.95,247.05,249.15,1254602
CHOLAHLDNG,20190822,458.0,472.0,458.0,464.35,363309
CHROMATIC,20190822,0.55,0.55,0.5,0.55,2855
CIGNITITEC,20190822,268.9,272.9,260.6,263.25,34364
CIMMCO,20190822,18.6,18.6,16.5,16.75,20924
CINELINE,20190822,35.75,35.75,31.75,34.25,38212
CINEVISTA,20190822,6.15,6.75,6.15,6.4,6102
CIPLA,20190822,464.9,469.95,460.6,464.0,1398888
CKFSL,20190822,1.25,1.25,1.25,1.25,16474
CLEDUCATE,20190822,87.0,88.25,81.1,84.25,1522
CLNINDIA,20190822,294.2,301.95,290.7,291.05,10972
CMICABLES,20190822,55.65,60.9,50.8,56.15,44297
CNOVAPETRO,20190822,8.7,9.0,8.15,8.5,302
COALINDIA,20190822,188.0,188.45,177.7,180.85,13370852
COCHINSHIP,20190822,345.0,345.0,333.45,334.75,99818
COFFEEDAY,20190822,75.45,76.1,74.25,76.1,1122715
COLPAL,20190822,1200.05,1203.3,1180.0,1189.9,274176
COMPINFO,20190822,10.2,10.8,9.0,9.4,137395
COMPUSOFT,20190822,8.35,8.5,7.85,7.95,12834
CONCOR,20190822,482.95,488.0,480.0,482.3,805042
CONFIPET,20190822,22.0,23.0,20.25,20.7,288350
CONSOFINVT,20190822,34.3,35.35,28.4,34.35,723
CONTROLPR,20190822,250.3,254.4,242.2,249.2,9512
CORALFINAC,20190822,11.3,13.85,11.3,11.7,12261
CORDSCABLE,20190822,39.15,39.2,36.15,36.45,3882
COROMANDEL,20190822,359.6,362.1,350.0,357.75,82539
CORPBANK,20190822,18.5,18.5,17.6,17.9,186784
COSMOFILMS,20190822,212.05,213.0,201.0,203.95,16662
COUNCODOS,20190822,1.65,1.65,1.65,1.65,2065
COX&KINGS,20190822,5.85,5.85,5.85,5.85,106688
CPSEETF,20190822,21.97,22.0,21.36,21.43,28167477
CREATIVE,20190822,74.0,75.5,72.75,72.95,7131
CREDITACC,20190822,507.4,516.45,500.0,508.15,46555
CREST,20190822,73.65,75.5,73.65,74.9,1201
CRISIL,20190822,1249.0,1267.65,1243.3,1251.1,10975
CRMFGETF,20190822,3599.95,3599.95,3599.95,3599.95,2
CROMPTON,20190822,224.05,226.6,220.3,223.55,1647670
CTE,20190822,28.05,28.45,26.2,26.9,8024
CUB,20190822,199.5,199.8,193.5,196.05,492940
CUBEXTUB,20190822,10.75,10.75,9.0,10.5,284
CUMMINSIND,20190822,565.0,574.8,555.25,568.75,363030
CUPID,20190822,125.1,128.4,123.0,123.6,23414
CYBERTECH,20190822,47.0,48.85,45.4,45.5,26352
CYIENT,20190822,435.05,443.6,433.05,440.6,80930
DAAWAT,20190822,20.8,20.9,19.0,19.3,599075
DABUR,20190822,425.0,431.85,424.8,427.5,1582956
DALBHARAT,20190822,957.85,957.85,921.25,933.95,34640
DALMIASUG,20190822,77.7,78.5,72.0,72.7,153785
DAMODARIND,20190822,28.0,29.45,26.8,29.4,161
DATAMATICS,20190822,69.0,71.25,63.5,65.05,56282
DBCORP,20190822,146.05,148.9,136.3,139.1,135301
DBL,20190822,408.5,408.5,329.25,337.15,501511
DBREALTY,20190822,6.45,6.7,6.45,6.45,117755
DCAL,20190822,177.0,178.55,160.55,166.15,103040
DCBBANK,20190822,209.0,210.75,188.65,193.8,1073564
DCM,20190822,19.0,20.7,17.1,17.65,12633
DCMNVL,20190822,22.6,30.9,22.6,27.85,7747
DCMSHRIRAM,20190822,396.8,397.5,373.1,380.0,228880
DCW,20190822,15.05,15.7,15.05,15.6,130708
DECCANCE,20190822,360.3,364.9,345.1,347.0,2956
DEEPAKFERT,20190822,81.95,82.65,77.6,77.85,104397
DEEPAKNTR,20190822,270.6,271.75,259.3,260.15,179798
DEEPIND,20190822,101.15,101.85,96.0,96.65,21683
DELTACORP,20190822,146.25,147.65,142.0,145.95,430988
DELTAMAGNT,20190822,38.2,38.2,38.2,38.2,10
DEN,20190822,81.9,92.0,78.55,89.2,2888493
DENORA,20190822,210.0,215.0,202.0,204.75,974
DFMFOODS,20190822,262.0,269.4,251.05,254.85,8192
DGCONTENT,20190822,6.85,7.3,6.75,6.9,5945
DHAMPURSUG,20190822,148.95,149.45,143.25,144.5,346847
DHANBANK,20190822,13.55,13.55,12.75,12.95,505141
DHANUKA,20190822,319.65,328.4,308.8,325.15,34482
DHARSUGAR,20190822,6.5,6.5,5.8,6.25,6638
DHFL,20190822,45.75,45.8,39.0,39.8,20450162
DHUNINV,20190822,214.55,215.55,205.1,205.55,438
DIAMONDYD,20190822,750.2,778.0,743.2,755.0,5047
DIAPOWER,20190822,0.7,0.75,0.65,0.75,1553
DICIND,20190822,308.55,316.45,304.0,313.7,824
DIGJAMLTD,20190822,1.45,1.45,1.35,1.4,22434
DISHTV,20190822,22.35,23.15,21.25,21.65,24620778
DIVISLAB,20190822,1537.6,1576.3,1531.5,1568.5,604653
DIXON,20190822,2218.0,2371.65,2172.15,2302.0,17861
DLF,20190822,168.8,168.9,137.65,144.45,86786146
DLINKINDIA,20190822,88.05,88.8,84.0,84.3,23711
DMART,20190822,1481.75,1504.0,1477.35,1485.75,380913
DNAMEDIA,20190822,0.35,0.4,0.35,0.35,3151
DOLAT,20190822,37.5,38.5,36.0,36.55,40540
DOLLAR,20190822,211.0,215.0,210.0,212.05,12310
DOLPHINOFF,20190822,16.2,16.25,15.0,15.05,44856
DONEAR,20190822,27.8,27.9,25.4,27.1,32710
DPSCLTD,20190822,14.5,15.0,13.15,13.25,26503
DQE,20190822,3.1,3.1,3.1,3.1,1
DREDGECORP,20190822,316.5,316.65,300.0,301.95,73172
DRREDDY,20190822,2503.0,2560.0,2503.0,2545.4,529785
DSSL,20190822,26.05,26.85,24.85,24.95,4365
DTIL,20190822,168.0,168.0,159.95,161.6,1581
DUCON,20190822,4.85,5.3,4.8,5.15,46939
DVL,20190822,73.15,73.75,71.1,72.0,4668
DWARKESH,20190822,21.75,21.75,20.9,21.15,304419
DYNAMATECH,20190822,1201.1,1206.0,1200.0,1200.45,506
DYNPRO,20190822,124.85,124.85,116.2,118.85,7518
EASTSILK,20190822,0.75,0.75,0.7,0.7,2366
EASUNREYRL,20190822,3.7,3.8,3.5,3.6,6154
EBANK,20190822,3085.0,3085.0,3085.0,3085.0,1
ECLERX,20190822,488.1,488.1,452.0,471.45,23549
EDELWEISS,20190822,114.55,115.75,105.0,106.6,2260490
EDL,20190822,5.8,5.8,5.8,5.8,4890
EDUCOMP,20190822,1.4,1.4,1.3,1.3,7965
EICHERMOT,20190822,16005.0,16052.0,15480.05,15523.35,159623
EIDPARRY,20190822,147.1,150.2,145.2,145.55,74176
EIHAHOTELS,20190822,303.4,303.4,295.4,300.0,2118
EIHOTEL,20190822,151.5,155.0,145.5,150.7,139244
EIMCOELECO,20190822,272.05,276.05,263.5,266.6,632
EKC,20190822,20.05,20.25,19.2,19.6,50337
ELAND,20190822,4.75,4.85,4.4,4.4,6248
ELECON,20190822,28.8,29.25,27.9,28.05,34335
ELECTCAST,20190822,14.3,14.3,13.2,13.55,74413
ELECTHERM,20190822,129.9,134.25,120.2,120.2,27473
ELGIEQUIP,20190822,241.45,243.9,239.65,242.45,129680
ELGIRUBCO,20190822,17.5,17.5,16.75,16.8,5343
EMAMILTD,20190822,295.0,295.0,280.0,282.85,75540
EMAMIPAP,20190822,82.05,82.05,80.4,80.4,429
EMAMIREAL,20190822,42.55,44.0,40.45,40.5,14035
EMCO,20190822,1.15,1.2,1.1,1.1,11544
EMKAY,20190822,54.2,57.65,52.55,54.0,8569
EMMBI,20190822,130.2,130.25,123.15,128.25,11997
ENDURANCE,20190822,880.1,884.0,856.0,862.0,15756
ENERGYDEV,20190822,4.85,4.85,4.6,4.6,11248
ENGINERSIN,20190822,96.5,100.25,94.15,95.5,3433100
ENIL,20190822,360.0,367.95,354.45,356.7,1010
EON,20190822,13.0,13.0,12.3,12.6,8013
EQUITAS,20190822,105.0,105.25,101.35,102.4,2140626
ERIS,20190822,395.0,398.95,392.65,394.85,72636
EROSMEDIA,20190822,12.65,12.65,11.8,11.8,538765
ESABINDIA,20190822,978.15,978.15,942.0,948.3,4083
ESCORTS,20190822,447.0,449.6,429.5,432.65,2082491
ESSARSHPNG,20190822,7.0,7.0,6.3,6.3,9144
ESSELPACK,20190822,84.0,84.0,78.75,81.35,303241
ESTER,20190822,33.8,35.35,32.55,33.45,58339
EUROCERA,20190822,0.55,0.55,0.55,0.55,3360
EUROMULTI,20190822,0.45,0.45,0.45,0.45,300
EVEREADY,20190822,81.3,81.45,77.25,77.3,49284
EVERESTIND,20190822,318.0,318.8,307.45,310.1,17331
EXCEL,20190822,0.95,0.95,0.85,0.85,32728
EXCELCROP,20190822,2550.0,2594.0,2498.55,2536.0,2904
EXCELINDUS,20190822,755.0,792.85,743.6,758.85,8543
EXIDEIND,20190822,174.0,178.8,168.5,170.6,2715392
EXPLEOSOL,20190822,273.05,277.35,251.05,256.1,4796
FACT,20190822,34.35,34.4,31.8,32.0,33021
FAIRCHEM,20190822,470.15,488.0,463.0,466.3,8163
FCL,20190822,23.2,23.6,22.1,22.6,108533
FCONSUMER,20190822,30.6,31.1,29.05,29.95,977899
FCSSOFT,20190822,0.3,0.3,0.25,0.25,917193
FDC,20190822,157.2,159.7,156.0,156.65,15264
FEDERALBNK,20190822,82.0,82.5,79.8,80.4,9099476
FEL,20190822,25.8,26.95,25.2,25.6,226897
FELDVR,20190822,24.05,25.7,23.25,24.05,3843
FIEMIND,20190822,382.75,388.85,370.0,376.7,10465
FILATEX,20190822,38.0,38.0,36.1,36.5,50411
FINCABLES,20190822,370.75,375.45,355.65,367.95,41582
FINEORG,20190822,1420.45,1440.0,1420.4,1429.9,4253
FINPIPE,20190822,501.0,503.4,497.7,500.1,23932
